X,Baseline,Min,Max
4.853324830140796076e-01,5.670314431190490723e-01,2.907307744026184082e-01,5.775640606880187988e-01
4.777180548569827101e-01,5.684507489204406738e-01,2.892592549324035645e-01,5.790150165557861328e-01
4.700514563324675876e-01,5.704644918441772461e-01,2.876926064491271973e-01,5.810430645942687988e-01
4.622819517582198445e-01,5.727726817131042480e-01,2.869502007961273193e-01,5.833601355552673340e-01
4.544672546031959803e-01,5.755311846733093262e-01,2.865318059921264648e-01,5.860862731933593750e-01
4.465687261890269322e-01,5.786476731300354004e-01,2.873224914073944092e-01,5.892391204833984375e-01
4.386333524528686634e-01,5.822469592094421387e-01,2.877794504165649414e-01,5.929150581359863281e-01
4.306337113453470589e-01,5.862753987312316895e-01,2.892978191375732422e-01,5.969769954681396484e-01
4.226068764338086203e-01,5.907058715820312500e-01,2.913698852062225342e-01,6.014953255653381348e-01
4.145354684646072041e-01,5.955076813697814941e-01,2.939024269580841064e-01,6.061729192733764648e-01
4.064476920426283169e-01,6.006338000297546387e-01,2.971496284008026123e-01,6.111534833908081055e-01
3.983348738442886172e-01,6.060605049133300781e-01,3.007981777191162109e-01,6.165570616722106934e-01
3.902175559517591097e-01,6.117693781852722168e-01,3.050319552421569824e-01,6.222955584526062012e-01
3.820942058604968605e-01,6.178200840950012207e-01,3.097971677780151367e-01,6.283420324325561523e-01
3.739791378150622569e-01,6.242058277130126953e-01,3.151196539402008057e-01,6.346839666366577148e-01
3.658761993800523915e-01,6.308844089508056641e-01,3.209648132324218750e-01,6.413078904151916504e-01
3.577950094669600789e-01,6.378499269485473633e-01,3.272915780544281006e-01,6.482006907463073730e-01
3.497430349596219457e-01,6.450845599174499512e-01,3.340683579444885254e-01,6.553494930267333984e-01
3.417267319410061122e-01,6.525722742080688477e-01,3.413002192974090576e-01,6.627426743507385254e-01
3.337554258642885241e-01,6.602842807769775391e-01,3.489921391010284424e-01,6.703600883483886719e-01
3.258339098819757473e-01,6.681998372077941895e-01,3.570861816406250000e-01,6.781816482543945312e-01
3.179716398731624039e-01,6.762832999229431152e-01,3.655502796173095703e-01,6.861742734909057617e-01
3.101733111709160662e-01,6.845163106918334961e-01,3.743273019790649414e-01,6.943169236183166504e-01
3.024467493303494847e-01,6.929072737693786621e-01,3.834861814975738525e-01,7.026146054267883301e-01
2.947981495825936493e-01,7.014651298522949219e-01,3.930361866950988770e-01,7.110741138458251953e-01
2.872321094412772502e-01,7.101809382438659668e-01,4.030094444751739502e-01,7.196857333183288574e-01
2.797576282947799031e-01,7.190583944320678711e-01,4.133989214897155762e-01,7.284523248672485352e-01
2.723747061431016636e-01,7.280789017677307129e-01,4.242189824581146240e-01,7.373556494712829590e-01
2.650962551521785504e-01,7.372403740882873535e-01,4.354546666145324707e-01,7.463939189910888672e-01
2.579165691880741518e-01,7.465025186538696289e-01,4.470530152320861816e-01,7.555311322212219238e-01
